category,title,price,link,image,description,top,middle,base
Unisex,"Maison Margiela, Replica Edt 2Ml U Mini Set","KSh6,400.00",https://cierraperfumes.com/product/maison-margiela-replica-edt-2ml-u-mini-set/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Maison-Margiela-Replica-Edt-2Ml-U-Mini-Set.jpeg?resize=300%2C300&ssl=1,Maison Margiela Mini Set.,Set Description: Discover 10 mini scents that transport you to treasured moments of the past.,"Lazy Sunday Morning is a classic floral fragrance with fresh pear, iris, and tender white musk.",Jazz Club is a woody and spicy fragrance with rich notes of rum absolute underscored by tobacco leaf absolute.
Unisex,"MAISON MARGIELA, REPLICA FROM THE GARDEN EDT 100ML U","KSh18,500.00",https://cierraperfumes.com/product/maison-margiela-replica-from-the-garden-edt-100ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/MAISON-MARGIELA-REPLICA-FROM-THE-GARDEN-EDT-100ML-U.jpeg?resize=300%2C300&ssl=1,,,,
Unisex,"MAISON MARGIELA, REPLICA LAZY SUNDAY MORNING EDT 100ML U","KSh19,900.00",https://cierraperfumes.com/product/maison-margiela-replica-lazy-sunday-morning-edt-100ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/MAISON-MARGIELA-REPLICA-LAZY-SUNDAY-MORNING-EDT-100ML-U.jpg?resize=300%2C300&ssl=1,The soft sensation of fresh linen sheets on a sunny morning. Wake up to the summer softness and feel the immaculate sunlight gently warming your skin as you enjoy a lazy Sunday morning in freshly washed cotton sheets.,"Lazy Sunday Morning by Maison Margiela is a delicate floral fragrance that conjures up memories of lingering Sunday mornings in bed. There’s nothing you need to do, and nowhere you need to go, just take it easy.",The eau de toilette recreates the enveloping and delicate sensation of freshly washed linen on your skin thanks to the association of clean and pure Lily of the Valley and comforting White Musks.,Together the powdery Iris and Ambrette seeds evoke the sensation of morning rays of sun gently warming your skin.
Unisex,"MAISON MARGIELA, REPLICA MATCHA MEDITATION EDT 100ML U","KSh16,900.00",https://cierraperfumes.com/product/maison-margiela-replica-matcha-meditation-edt-100ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/MAISON-MARGIELA-REPLICA-MATCHA-MEDITATION-EDT-100ML-U.jpeg?resize=300%2C300&ssl=1,"A peaceful moment with oneself, at home, on a bright afternoon.Focusing on the now, feeling every gesture, all senses awaken. Relive a peaceful me-time with Matcha Meditation : mind escapes transported by a feeling of enlightenment and the soothing steam of enveloping Matcha tea.","Imagine you are meditating at home on a bright afternoon. Focus on the moment, feel every gesture, awaken your senses and feel your mind escape. Serenity reigns as you achieve a joyful feeling of enlightenment. The soothing steam of the warm cup of Matcha tea envelops you in a comforting sensation.",This uplifting eau de toilette by Maison Margiela is a zen scent that envelops you in a peaceful and luminous sensation. The bright Bergamot and the luminous Orange blossom essences make you relive the joyful feeling of enlightenment achieved by meditation. The enveloping feeling brought by the Matcha tea accord is reinforced,by the warmth of the Benzoin absolute to recreate the peaceful and comforting sensation of enjoying a warm cup of matcha tea.
Unisex,"Maison Margiela, Replica Mini Tube Set U","KSh9,300.00",https://cierraperfumes.com/product/maison-margiela-replica-mini-tube-set-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Maison-Margiela-Replica-Mini-Tube-Set-U.jpeg?resize=300%2C300&ssl=1,Maison Margiela Exclusive Autumn Set 4x7ml,"Discover a selection of fragrances from Maison Margiela’s REPLICA collection with this Exclusive Autumn Set, perfect for the colder months. Housed in a ready-to-gift box, the collection features miniature fragrances inspired by familiar locations and memories that evoke nostalgia through their long-lasting scents.",Set Contents:,"Lazy Sunday Morning 7mlComforting like a lazy Sunday morning surrounded by soft cotton sheets, the fragrance combines notes of lily of the valley and iris. White musks and patchouli add warmth, evoking memories of sun-drenched mornings."
Unisex,"Maison Margiela, Replica On A Date Edt 100Ml U","KSh17,800.00",https://cierraperfumes.com/product/maison-margiela-replica-on-a-date-edt-100ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Maison-Margiela-Replica-On-A-Date-Edt-100Ml-U.jpeg?resize=300%2C300&ssl=1,"A date overlooking the magnificent vineyards of Provence, enveloped in the golden glow of a late summer’s sunset.",The scent of ripe grapes and fresh roses filling the air… The perfect rendez-vous.,On A Date is a new thrilling scent inspired by a magical date on a late summer’s evening overlooking the magnificent vineyards of Provence at sunset.,"It captures the sparkling and addictive fruitiness of ripe grapes soaked in warm sunshine, and the delicate yet decisive character of wild roses. This perfume sets the senses on high with memories of dating and falling in love that are unique and profound."
Unisex,"Maison Margiela, Replica Sailing Day Edt 100Ml U","KSh20,700.00",https://cierraperfumes.com/product/maison-margiela-replica-sailing-day-edt-100ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Maison-Margiela-Replica-Sailing-Day-Edt-100ml-U.jpeg?resize=300%2C300&ssl=1,Dive and travel in this fantastic aquatic universe. Sailing Day transports you through its aldehyde and marine chords in the heart of the ocean. A journey filled with discoveries where the forces of marine flora sublimates the crossing.notes,"Head notes : aldehyde, juniper, marin notes, red pepper.","Hear notes : coriander, orris, rose, salicylate.","Base notes : amber wood, ambergris, cedar, seaweed"
Unisex,"Maison Margiela, Replica Under The Lemon Tree Edt 100Ml U","KSh21,800.00",https://cierraperfumes.com/product/maison-margiela-replica-under-the-lemon-tree-edt-100ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Maison-Margiela-Replica-Under-The-Lemon-Tree-Edt-100ml-U.jpeg?resize=300%2C300&ssl=1,Remember a sunny escape in a field of brightening lemon trees. Under the Lemon Trees evokes a relaxing breath in the shade of their refreshing green leaves.,"The fragrance is a sharp scent composed as an imaginary lemon tree made of fresh and invigorating notes of citrus mixted with green notes of coriander, Mate absolute and tea leaves. A woody trail with hints of cedar and white musks complete the evocation of this Mediterranean symbol.",Here is a parenthesis with a scent of dolce vita.,This sparkling citrus Eau de toilette is part of the REPLICA collection.
Unisex,"Maison Margiela, Replica Whispers In The Library Edt 100Ml + Candle Set U","KSh26,200.00",https://cierraperfumes.com/product/maison-margiela-replica-whispers-in-the-library-edt-100ml-candle-set-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Maison-Margiela-Replica-Whispers-In-The-Library-Edt-100ml-Candle-Set-U.jpeg?resize=300%2C300&ssl=1,This luxe Maison Margiela gift set includes their Replica Whispers in the Library eau de parfum and candle.,"With rich, warming notes of pepper, vanilla, precious woods, and cedar, it’s inspired by the slowing down of time between books and the whispers of turning pages.",The candle,"Evoke memories of an historic English library with the Maison Margiela Replica Whispers in the Library Candle. This candle smells of antique woods, cherished books and paper pages. It is ideal for transforming the atmosphere of any room with its enchanting and woody fragrance."
Unisex,"Mancera, Amber &Roses Edp 120Ml U","KSh12,500.00",https://cierraperfumes.com/product/mancera-amber-roses-edp-120ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Mancera-Amber-Roses-Edp-120Ml-U.jpeg?resize=300%2C300&ssl=1,"Richly resinous, deeply floral and intensely musky. Amber & Roses is a fragrance for the bold and sensual.",HEAD NOTES,Lemon from Sicily.,HEART NOTES
Unisex,"Mancera, Amber Fever Edp 120Ml U","KSh13,600.00",https://cierraperfumes.com/product/mancera-amber-fever-edp-120ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Mancera-Amber-Fever-Edp-120ml-U.jpeg?resize=300%2C300&ssl=1,"Sensual and hypnotic, Amber Fever, will leave on your skin its amber and floral signature. You are unforgettable, the day or night belongs to you!",TOP NOTESWhiskeyHazenutTonka beanCaramel accord,HEART NOTESVioletRoseJasmine,BASE NOTESWhite muskTeakwoodAmberOakmoss
Unisex,"MANCERA, AMORE CAFFE EDP 120ML U","KSh18,500.00",https://cierraperfumes.com/product/mancera-amore-caffe-edp-120ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/MANCERA-AMORE-CAFFE-EDP-120ML-U.jpeg?resize=300%2C300&ssl=1,"Amore Caffè by Mancera emerges as a captivating elixir that awakens the senses with a harmonious fusion of aromas. With a duality that transcends genders, this fragrance is a tribute to love and indulgence, enveloping both men and women in its seductive essence. Its debut in 2023 marks the beginning of a new era in the world of perfumery, where sensuality and sophistication are found in each vaporization.",NOTES,"TOP NOTES: coffee, almond, spices, fruits","HEART NOTE: vanilla, almond, cocoa"
Unisex,"Mancera, Aoud Lemon Mint Edp 120Ml U","KSh14,500.00",https://cierraperfumes.com/product/mancera-aoud-lemon-mint-edp-120ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Mancera-Aoud-Lemon-Mint-Edp-120ml-U-1.jpeg?resize=300%2C300&ssl=1,"Cuban inspired as a fresh and sweet cocktail, Aoud Lemon Mint includes notes of lemon, almond, patchouli, Aoud, leather and Vetiver.","TOP NOTESLemon, Coriander, Pepper, Almond and Mandarin",HEART NOTESJasmine from Egypt Patchouli Aoud,BASE NOTES
Unisex,"MANCERA, AOUD ORCHID EDP 120ML U","KSh12,600.00",https://cierraperfumes.com/product/mancera-aoud-orchid-edp-120ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Mancera-Aoud-Orchid-Edp-120ml-U.jpeg?resize=300%2C300&ssl=1,Aoud Orchid by Mancera is a Oriental Floral fragrance for women and men.,"Top notes are mandarin orange, peach and coconut; middle notes are orchid and patchouli; base notes are amber, woody notes, vanilla and white musk.",,
Unisex,"MANCERA, AOUD VANILLE EDP 120ML U","KSh13,200.00",https://cierraperfumes.com/product/557673/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/MANCERA-AOUD-VANILLE-EDP-120ML-U.jpeg?resize=300%2C300&ssl=1,"Warm, rich, mysterious and striking, Aoud Vanille is a captivating scent that hovers between oriental and gourmand.HEAD NOTES Nepalese Oud & Spices.",HEART NOTES Delicate Floral Notes.,"BASE NOTES Woody Notes, Sandalwood & Intense Vanilla.",
Unisex,"MANCERA, AQUA WOOD EDP 120ML M","KSh13,900.00",https://cierraperfumes.com/product/mancera-aqua-wood-edp-120ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/MANCERA-AQUA-WOOD-EDP-120ML-M-1.jpeg?resize=300%2C300&ssl=1,"Aqua Wood is a fierce fragrance displaying a sharp crash of woody and aquatic fragrances. Delivering a challenge of adventure, sharp top notes see citrus fruits alongside pear. The heart boasts a fiery flush of Indian ginger roots, patchouli, and Turkish rose. The base brandishes a warm accord of amber, incense, benzoin, and white musk.",,,
Unisex,"MANCERA, BLACK NOIR EDP 120ML U","KSh16,200.00",https://cierraperfumes.com/product/mancera-black-noir-edp-120ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/MANCERA-BLACK-NOIR-EDP-120ML-U.jpeg?resize=300%2C300&ssl=1,,,,
Unisex,"Mancera, Cedrat Boise Edp 120Ml U","KSh13,500.00",https://cierraperfumes.com/product/mancera-cedrat-boise-edp-120ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Mancera-Cedrat-Boise-Edp-120ml-U.jpeg?resize=300%2C300&ssl=1,"Mancera Cedrat Boise Eau de Parfum combines the scents of citruses, wood, and leather into a refreshing summer composition.a lasting citrus fragranceinvigorating and sunnycarefree and nonchalant fragrance for hot daysComposition of the fragrance.","Mancera Cedrat Boise opens with accords of Sicilian lemon accompanied by blackcurrant and spicy notes. The heart includes the aquatic scent of jasmine with patchouli leaves, and the drydown is composed of woody notes, oakmoss, and vanilla. A dark leather accord imbues the fragrance with more drama.","Cedrat Boise was first introduced in 2011. It is made from rare luxury ingredients and inspired by Art Deco aesthetic, combining the best from Western and Eastern style. This is a casual, sophisticated fragrance with fresh fruits, seductive flowers, and an opulent drydown.","Top notesSicilian Lemon, Spices, Black Currant."
Unisex,"MANCERA, CEDRAT BOISE EXTRAIT DE PARFUM EDP 120ML U","KSh14,800.00",https://cierraperfumes.com/product/mancera-cedrat-boise-intense-edp-120ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/MANCERA-CEDRAT-BOISE-EXTRAIT-DE-PARFUM-EDP-120ML-U.jpeg?resize=300%2C300&ssl=1,"Intense Cedrat Boise by Mancera Fresh, fruity and yet utterly masculine, Cedrat Boise has been a constant source of excitement among our collection since its release. And the new INTENSE version is definitely alluring.","HEAD NOTES: Sicilian Citrus Fruits, Hot Spices, Blackcurrant.","HEART NOTES: Patchouli Leaves, Leather Notes, Jasmine, Cambodian Oud & White Sandalwood.","BASE NOTES: Amber Grey, White Musk, Vanilla Pods & Wild Oakmoss."
Unisex,"Mancera, Choco Violet Edp 120Ml U","KSh12,300.00",https://cierraperfumes.com/product/mancera-choco-violet-edp-120ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Mancera-Choco-Violet-Edp-120ml-U.jpeg?resize=300%2C300&ssl=1,A sweet mix of fruity assortments touched by a soft hint of violet and chocolate.,"HEAD NOTESSparkling Bergamot, Orange & Hazelnut.","HEART NOTESSensual Violet, Dark Chocolate.","BASE NOTESVanilla Pods from Madagascar, White Musk."
Unisex,"MANCERA, COSMIC PEPPER EDP 120ML U","KSh16,500.00",https://cierraperfumes.com/product/mancera-cosmic-pepper-edp-120ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/MANCERA-COSMIC-PEPPER-EDP-120ML-U.jpeg?resize=300%2C300&ssl=1,,,,
Unisex,"Mancera, French Riviera Edp 120Ml U","KSh18,500.00",https://cierraperfumes.com/product/mancera-french-riviera-edp-120ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/MANCERA-FRENCH-RIVIERA-EDP-120ML-U.jpeg?resize=300%2C300&ssl=1,French Riviera! Even the name of this perfume makes the radiant Mediterranean sun rise. A tribute to the summery lightness of being.,The fragrance,"A gentle sea breeze blows across the rugged cliffs of the Esterel Mountains on the sun-kissed French Riviera. What it brings with itself are the fragrant treasures of the Mediterranean: citrus aromas of tangerine, orange and lemon,… maritime scent impressions of ambergris, sea and sea salt.","The floral pleasures of delicate mimosa and exotic flowers are mixed with notes of spicy ginger, black pepper, white musk, cedar wood and vetiver – to create a cocktail full of summery lightness!"
Unisex,"Mancera, Gold Incense Edp 120Ml U","KSh13,600.00",https://cierraperfumes.com/product/mancera-gold-incense-edp-120ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Mancera-Gold-Incense-Edp-120ml-U.jpeg?resize=300%2C300&ssl=1,"A resounding opulence for a refined scent, based on – rose, violet, incense – notes that merge with sandalwood and coffee. A fascinating and mystical scent.","HEAD NOTESIncense from Oman, Pink Pepper, Mandarin & a touch of Coffee.HEART NOTESViolet, Rose, Jasmine & Leaves of Patchouli.BASE NOTESBenzoin from Sumatra, Vanilla Pods & White Musk",,
Unisex,"Mancera, Gold Intensive Aoud Edp 120Ml U","KSh12,300.00",https://cierraperfumes.com/product/mancera-gold-intensive-aoud-edp-120ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Mancera-Gold-Intensive-Aoud-Edp-120ml-U.jpeg?resize=300%2C300&ssl=1,"Don’t settle for less when you can have the best. The Mancera Gold Intensive Aoud Unisex Eau de Parfum is a unique combination of the finest ingredients from both the Orient and the West. Witness the passionate dance of fresh Calabrian lemon, delicate rose and sensual rare wood. Discover a fragrance that has the power to make you feel special under any circumstances.",HEAD NOTESFresh Lemon of Calabria.,"HEART NOTESRose Petals, Geranium, Saffron Powder & Woody Notes.",BASE NOTESAmber & White Musk.
Unisex,"Mancera, Hindu Kush Edp 120Ml U","KSh13,200.00",https://cierraperfumes.com/product/mancera-hindu-kush-edp-120ml-u/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/MANCERA-HINDU-KUSH-EDP-120ML-U.jpeg?resize=300%2C300&ssl=1,"Mancera, Hindu Kush Edp 120Ml U",,,
